Frame,Sub Frame,IM EMG1,IM EMG5,IM EMG10
459,4,4.28E-05,-5.34E-05,0.000268304
459,5,-4.90E-06,-4.74E-05,0.000187233
459,6,-6.60E-05,-3.72E-05,0.000124663
459,7,-0.000124094,-2.66E-05,9.66E-05
459,8,-0.00016896,-1.68E-05,8.57E-05
459,9,-0.00020019,-8.84E-06,7.12E-05
459,10,-0.000216689,-4.29E-06,5.54E-05
459,11,-0.000217246,-1.48E-06,4.74E-05
459,12,-0.000206466,2.01E-06,4.40E-05
459,13,-0.000191204,6.12E-06,2.76E-05
459,14,-0.000173111,1.01E-05,-2.07E-05
459,15,-0.00014658,1.26E-05,-0.000102369
459,16,-9.78E-05,1.13E-05,-0.000193602
459,17,-1.77E-05,7.69E-06,-0.000254098
459,18,7.73E-05,5.40E-06,-0.000252042
459,19,0.000155002,3.97E-06,-0.000188278
460,0,0.000201761,5.52E-07,-9.65E-05
460,1,0.000230594,-5.66E-06,-1.06E-05
460,2,0.000257873,-1.46E-05,6.58E-05
460,3,0.000289545,-2.46E-05,0.000136377
460,4,0.000319399,-3.22E-05,0.000187515
460,5,0.000335783,-3.56E-05,0.000206599
460,6,0.000325954,-3.51E-05,0.000187389
460,7,0.000268343,-3.01E-05,0.000126973
460,8,0.000157644,-2.31E-05,5.16E-05
460,9,1.69E-05,-2.06E-05,-2.31E-06
460,10,-0.000140388,-2.44E-05,-4.04E-05
460,11,-0.000303817,-2.98E-05,-9.06E-05
460,12,-0.000446733,-3.25E-05,-0.000158607
460,13,-0.00055379,-3.10E-05,-0.000224244
460,14,-0.000623382,-2.69E-05,-0.000258623
460,15,-0.000647496,-2.26E-05,-0.000247244
460,16,-0.000629413,-1.87E-05,-0.000207682
460,17,-0.000585997,-1.45E-05,-0.000171348
460,18,-0.000515659,-9.87E-06,-0.000146484
460,19,-0.000413832,-6.95E-06,-0.000123841
461,0,-0.000295254,-9.25E-06,-9.76E-05
461,1,-0.000174909,-1.73E-05,-6.20E-05
461,2,-6.33E-05,-2.69E-05,-2.36E-05
461,3,3.06E-05,-3.30E-05,-7.26E-06
461,4,0.000104262,-3.43E-05,-2.18E-05
461,5,0.000158164,-3.37E-05,-4.34E-05
461,6,0.000193299,-3.55E-05,-4.45E-05
461,7,0.000212137,-4.04E-05,-2.37E-05
461,8,0.000214076,-4.51E-05,-4.72E-06
461,9,0.000193606,-4.65E-05,-9.03E-06
461,10,0.000153537,-4.41E-05,-3.69E-05
461,11,0.00011012,-3.92E-05,-7.20E-05
461,12,6.85E-05,-3.59E-05,-9.60E-05
461,13,1.06E-05,-3.82E-05,-0.000114236
461,14,-5.49E-05,-4.25E-05,-0.000153903
461,15,-9.09E-05,-4.35E-05,-0.000221141
461,16,-9.92E-05,-4.23E-05,-0.000283093
461,17,-9.22E-05,-4.03E-05,-0.000296056
461,18,-6.26E-05,-3.73E-05,-0.000248137
461,19,-2.67E-05,-3.50E-05,-0.000168492
462,0,-5.73E-06,-3.55E-05,-8.63E-05
462,1,2.86E-06,-3.95E-05,-1.32E-05
462,2,7.39E-06,-4.73E-05,4.31E-05
462,3,1.38E-05,-5.75E-05,7.35E-05
462,4,2.37E-05,-6.53E-05,6.76E-05
462,5,2.78E-05,-6.53E-05,2.57E-05
462,6,1.99E-05,-5.71E-05,-2.42E-05
462,7,7.41E-06,-4.56E-05,-4.93E-05
462,8,-9.35E-07,-3.68E-05,-5.55E-05
462,9,-5.20E-06,-3.33E-05,-6.45E-05
462,10,-1.09E-05,-3.34E-05,-7.17E-05
462,11,-1.96E-05,-3.38E-05,-6.31E-05
462,12,-2.44E-05,-3.33E-05,-3.39E-05
462,13,-1.91E-05,-3.30E-05,1.35E-05
462,14,-1.11E-05,-3.42E-05,5.62E-05
462,15,-1.50E-05,-3.70E-05,5.89E-05
462,16,-3.28E-05,-3.88E-05,1.68E-05
462,17,-5.56E-05,-3.70E-05,-3.90E-05
462,18,-7.67E-05,-3.24E-05,-7.74E-05
462,19,-9.92E-05,-2.89E-05,-0.000111327
463,0,-0.00013855,-2.90E-05,-0.000189017
463,1,-0.000192044,-3.04E-05,-0.000293331
463,2,-0.000233107,-2.84E-05,-0.000342283
463,3,-0.000256912,-2.20E-05,-0.000317483
463,4,-0.000267852,-1.51E-05,-0.00025266
463,5,-0.000256561,-1.16E-05,-0.000164035
463,6,-0.00022346,-1.17E-05,-7.05E-05
463,7,-0.000174909,-1.50E-05,1.17E-05
463,8,-0.000108292,-2.19E-05,8.38E-05
463,9,-1.62E-05,-3.26E-05,0.00013959
463,10,0.000102473,-4.40E-05,0.000159515
463,11,0.000233028,-4.95E-05,0.000130863
463,12,0.000352317,-4.42E-05,6.37E-05
463,13,0.000436559,-3.17E-05,-5.98E-06
463,14,0.000468347,-2.13E-05,-4.43E-05
463,15,0.000454644,-1.85E-05,-5.87E-05
463,16,0.000421379,-2.16E-05,-7.60E-05
463,17,0.000380289,-2.52E-05,-0.000102872
463,18,0.000328017,-2.60E-05,-0.000138236
463,19,0.00026768,-2.51E-05,-0.000177583
464,0,0.000203277,-2.43E-05,-0.000200952
464,1,0.000132419,-2.31E-05,-0.000197676
464,2,5.10E-05,-2.11E-05,-0.000179499
464,3,-4.63E-05,-2.07E-05,-0.000156214
464,4,-0.000162064,-2.47E-05,-0.000129807
464,5,-0.00027889,-3.15E-05,-0.000104558
464,6,-0.000385027,-4.01E-05,-7.31E-05
464,7,-0.000512759,-5.33E-05,-1.66E-05
464,8,-0.000639565,-6.57E-05,4.00E-05
464,9,-0.000686593,-6.66E-05,5.00E-05
464,10,-0.000676705,-5.92E-05,2.70E-05
464,11,-0.000653385,-4.94E-05,-7.53E-06
464,12,-0.000586474,-3.67E-05,-5.82E-05
464,13,-0.000478565,-2.50E-05,-0.000100135
464,14,-0.00036274,-1.78E-05,-0.000106765
464,15,-0.000248688,-1.26E-05,-8.64E-05
464,16,-0.000143027,-7.61E-06,-5.49E-05
464,17,-5.25E-05,-3.69E-06,-2.59E-05
464,18,2.02E-05,-1.35E-06,-1.05E-05
464,19,6.88E-05,-6.77E-07,-6.11E-06
465,0,9.52E-05,-2.02E-06,-7.90E-06
465,1,0.00010995,-6.04E-06,-2.28E-05
465,2,0.000112932,-1.25E-05,-5.35E-05
465,3,0.000103383,-1.78E-05,-8.78E-05
465,4,9.22E-05,-1.71E-05,-0.000114344
465,5,8.90E-05,-1.10E-05,-0.000139299
465,6,9.24E-05,-5.27E-06,-0.000167233
465,7,9.00E-05,-3.86E-06,-0.000177649
465,8,7.36E-05,-7.58E-06,-0.000156527
465,9,4.96E-05,-1.62E-05,-0.000119967
465,10,2.35E-05,-2.83E-05,-8.70E-05
465,11,-6.71E-06,-4.00E-05,-6.26E-05
465,12,-3.89E-05,-4.65E-05,-4.42E-05
465,13,-6.86E-05,-4.79E-05,-2.96E-05
465,14,-9.80E-05,-4.83E-05,-1.77E-05
465,15,-0.000116983,-5.11E-05,-1.03E-05
465,16,-0.000110431,-5.45E-05,-6.73E-06
465,17,-9.45E-05,-5.40E-05,2.29E-06
465,18,-8.42E-05,-4.89E-05,1.52E-05
465,19,-7.03E-05,-4.20E-05,1.88E-05
466,0,-4.97E-05,-3.51E-05,1.57E-05
466,1,-2.18E-05,-2.90E-05,2.03E-05
466,2,2.22E-05,-2.53E-05,3.78E-05
466,3,8.28E-05,-2.56E-05,5.70E-05
466,4,0.000143816,-2.84E-05,6.15E-05
466,5,0.000184883,-2.98E-05,4.74E-05
466,6,0.000201916,-2.77E-05,2.97E-05
466,7,0.000206612,-2.32E-05,2.65E-05
466,8,0.000209354,-1.83E-05,3.93E-05
466,9,0.000211552,-1.51E-05,5.38E-05
466,10,0.000208585,-1.40E-05,5.27E-05
466,11,0.000190827,-1.38E-05,2.50E-05
466,12,0.000149721,-1.33E-05,-2.61E-05
466,13,8.60E-05,-1.24E-05,-8.31E-05
466,14,4.33E-06,-1.10E-05,-0.000125657
466,15,-8.98E-05,-8.79E-06,-0.000145679
466,16,-0.000185497,-5.74E-06,-0.000146837
466,17,-0.000271106,-3.68E-06,-0.000135296
466,18,-0.000339577,-3.58E-06,-0.000115421
466,19,-0.000386683,-3.86E-06,-9.14E-05
467,0,-0.000411561,-4.13E-06,-6.30E-05
467,1,-0.000419855,-5.51E-06,-2.31E-05
467,2,-0.000408954,-5.65E-06,1.45E-05
467,3,-0.000372315,-1.87E-07,2.27E-05
467,4,-0.000320471,1.06E-05,1.27E-05
467,5,-0.00026159,2.14E-05,5.28E-06
467,6,-0.000190332,2.79E-05,-3.73E-06
467,7,-0.000104703,3.04E-05,-1.32E-05
467,8,-8.60E-06,3.23E-05,-1.78E-05
467,9,8.14E-05,3.58E-05,-2.18E-05
467,10,0.000138144,3.87E-05,-2.69E-05
467,11,0.000159073,3.84E-05,-3.13E-05
467,12,0.000167727,3.59E-05,-3.60E-05
467,13,0.000173445,3.38E-05,-4.31E-05
467,14,0.000169921,3.26E-05,-5.83E-05
467,15,0.000153595,3.03E-05,-9.02E-05
467,16,0.000123666,2.47E-05,-0.000135573
467,17,8.25E-05,1.48E-05,-0.000172972
467,18,2.95E-05,1.74E-06,-0.000179398
467,19,-3.98E-05,-1.08E-05,-0.000157025
468,0,-0.000121389,-1.87E-05,-0.000127542
468,1,-0.000201213,-2.19E-05,-0.000100644
468,2,-0.000262507,-2.28E-05,-7.44E-05
468,3,-0.00029075,-2.35E-05,-5.47E-05
468,4,-0.000282417,-2.60E-05,-5.47E-05
468,5,-0.000250369,-3.09E-05,-8.04E-05
468,6,-0.000214064,-3.51E-05,-0.000120038
468,7,-0.00017971,-3.75E-05,-0.000140263
468,8,-0.000134663,-4.05E-05,-0.000105827
468,9,-8.34E-05,-4.35E-05,-2.54E-05
468,10,-5.04E-05,-4.32E-05,6.04E-05
468,11,-3.14E-05,-4.01E-05,0.000135994
468,12,-1.49E-05,-3.73E-05,0.000202356
468,13,-1.02E-05,-3.57E-05,0.000247624
468,14,-1.32E-05,-3.45E-05,0.000265081
468,15,-8.07E-06,-3.53E-05,0.000264337
468,16,6.95E-06,-3.92E-05,0.000245108
468,17,2.28E-05,-4.42E-05,0.000183595
468,18,2.91E-05,-4.71E-05,7.64E-05
468,19,1.93E-05,-4.62E-05,-3.27E-05
469,0,-4.16E-06,-4.12E-05,-9.75E-05
469,1,-3.07E-05,-3.53E-05,-0.000112405
469,2,-5.04E-05,-3.17E-05,-0.000102831
469,3,-6.19E-05,-2.97E-05,-9.16E-05
469,4,-6.70E-05,-2.72E-05,-9.09E-05
469,5,-6.36E-05,-2.51E-05,-0.000107312
469,6,-5.31E-05,-2.27E-05,-0.000135479
469,7,-3.89E-05,-1.85E-05,-0.000165684
469,8,-1.74E-05,-1.36E-05,-0.000193688
469,9,1.39E-05,-9.79E-06,-0.00021237
469,10,4.94E-05,-6.79E-06,-0.000212079
469,11,8.49E-05,-4.34E-06,-0.000195042
469,12,0.000117898,-2.36E-06,-0.000168493
469,13,0.000141735,-3.08E-07,-0.000135461
469,14,0.000153248,-1.01E-06,-9.11E-05
469,15,0.000161043,-1.02E-05,-1.48E-05
469,16,0.000176367,-2.58E-05,7.67E-05
469,17,0.000192941,-3.89E-05,0.000123848
469,18,0.00019329,-4.68E-05,0.000118399
469,19,0.000171751,-5.19E-05,8.36E-05
470,0,0.000136291,-5.48E-05,3.01E-05
470,1,9.31E-05,-5.66E-05,-1.14E-05
470,2,3.78E-05,-5.84E-05,-2.78E-05
470,3,-3.61E-05,-5.96E-05,-4.23E-05
470,4,-0.000128391,-5.89E-05,-6.14E-05
470,5,-0.000229414,-5.59E-05,-7.34E-05
470,6,-0.000322217,-5.09E-05,-7.33E-05
470,7,-0.00039432,-4.52E-05,-6.26E-05
470,8,-0.000439977,-4.11E-05,-4.76E-05
470,9,-0.000453926,-3.97E-05,-3.92E-05
470,10,-0.000439272,-3.93E-05,-4.57E-05
470,11,-0.000409326,-3.71E-05,-6.33E-05
470,12,-0.00036895,-3.15E-05,-7.84E-05
470,13,-0.000314213,-2.31E-05,-8.47E-05
470,14,-0.000250386,-1.43E-05,-8.63E-05
470,15,-0.000188808,-7.26E-06,-8.58E-05
470,16,-0.000135554,-2.39E-06,-8.33E-05
470,17,-9.25E-05,6.88E-07,-8.01E-05
470,18,-5.90E-05,1.69E-06,-7.72E-05
470,19,-2.94E-05,1.35E-06,-7.49E-05
471,0,-7.81E-07,1.65E-06,-7.30E-05
471,1,2.77E-05,2.11E-06,-7.22E-05
471,2,6.57E-05,4.55E-07,-7.48E-05
471,3,0.000101598,-2.92E-06,-8.19E-05
471,4,0.000112105,-5.90E-06,-9.12E-05
471,5,0.000113402,-8.59E-06,-0.000101026
471,6,0.000122485,-1.28E-05,-0.000114465
471,7,0.000125412,-1.83E-05,-0.000138462
471,8,0.000118666,-2.25E-05,-0.000183169
471,9,0.000108201,-2.44E-05,-0.000255172
471,10,9.01E-05,-2.48E-05,-0.000338162
471,11,6.09E-05,-2.50E-05,-0.00039029
471,12,2.53E-05,-2.62E-05,-0.00037623
471,13,-8.73E-06,-2.92E-05,-0.000296474
471,14,-3.75E-05,-3.25E-05,-0.00018295
471,15,-5.85E-05,-3.58E-05,-7.13E-05
471,16,-6.56E-05,-4.12E-05,2.54E-05
471,17,-5.58E-05,-4.92E-05,0.000114698
471,18,-3.16E-05,-5.73E-05,0.000199611
471,19,4.34E-06,-6.26E-05,0.000267488
472,0,4.71E-05,-6.43E-05,0.000302133
472,1,8.07E-05,-6.32E-05,0.000289636
472,2,8.69E-05,-5.99E-05,0.000218545
472,3,6.73E-05,-5.56E-05,0.000110255
472,4,4.42E-05,-5.22E-05,1.63E-05
472,5,3.67E-05,-5.13E-05,-4.02E-05
472,6,5.03E-05,-5.19E-05,-7.41E-05
472,7,7.72E-05,-5.07E-05,-0.000100236
472,8,0.000100401,-4.75E-05,-0.000124344
472,9,0.000107762,-4.42E-05,-0.000155702
472,10,9.19E-05,-4.20E-05,-0.000195164
472,11,5.57E-05,-4.13E-05,-0.000233913
472,12,1.84E-05,-4.08E-05,-0.000279199
472,13,-1.14E-05,-3.89E-05,-0.000327222
472,14,-4.06E-05,-3.72E-05,-0.000341214
472,15,-6.91E-05,-3.77E-05,-0.000293464
472,16,-9.72E-05,-4.18E-05,-0.000194066
472,17,-0.000134348,-5.01E-05,-7.78E-05
472,18,-0.000188542,-6.06E-05,2.88E-05
472,19,-0.000253898,-6.98E-05,0.000123012
473,0,-0.00031004,-7.54E-05,0.0002066
473,1,-0.000337804,-7.95E-05,0.00026815
473,2,-0.000331624,-8.63E-05,0.000296779
473,3,-0.000296064,-9.71E-05,0.000293219
473,4,-0.000240717,-0.000106984,0.000265312
473,5,-0.00018321,-0.000107605,0.000220817
473,6,-0.000140368,-9.42E-05,0.000158496
473,7,-0.000113668,-7.23E-05,8.52E-05
473,8,-9.10E-05,-5.47E-05,2.55E-05
473,9,-5.68E-05,-4.74E-05,-8.67E-06
473,10,-6.93E-06,-4.61E-05,-2.88E-05
473,11,4.32E-05,-4.43E-05,-4.57E-05
473,12,7.44E-05,-4.13E-05,-5.96E-05
473,13,8.22E-05,-3.88E-05,-7.75E-05
473,14,7.72E-05,-3.62E-05,-0.000110584
473,15,6.57E-05,-3.32E-05,-0.000149312
473,16,3.93E-05,-2.90E-05,-0.000174001
473,17,-3.07E-06,-2.45E-05,-0.000160603
473,18,-4.55E-05,-2.23E-05,-0.0001039
473,19,-8.08E-05,-2.10E-05,-4.95E-05
474,0,-0.000111568,-1.91E-05,-3.00E-05
474,1,-0.000134604,-1.81E-05,-2.86E-05
474,2,-0.00014747,-1.85E-05,-3.01E-05
474,3,-0.000150257,-1.78E-05,-3.03E-05
474,4,-0.000138104,-1.53E-05,-2.38E-05
474,5,-0.000105754,-1.32E-05,-1.43E-05
474,6,-6.04E-05,-1.20E-05,-9.08E-06
474,7,-1.94E-05,-9.86E-06,-6.73E-06
474,8,1.11E-05,-6.86E-06,-2.02E-06
474,9,4.25E-05,-6.15E-06,4.34E-06
474,10,8.29E-05,-9.81E-06,6.82E-06
474,11,0.000118875,-1.50E-05,2.76E-06
474,12,0.000127305,-1.72E-05,-9.37E-06
474,13,0.000100135,-1.53E-05,-3.44E-05
474,14,5.12E-05,-1.10E-05,-7.03E-05
474,15,4.49E-06,-5.84E-06,-0.000105187
474,16,-2.98E-05,-9.58E-07,-0.000132302
474,17,-5.90E-05,2.91E-06,-0.000154116
474,18,-9.31E-05,5.01E-06,-0.000171168
474,19,-0.000136451,5.03E-06,-0.000175725
475,0,-0.00018216,4.60E-06,-0.000163282
475,1,-0.000214248,5.98E-06,-0.000142426
475,2,-0.000229295,8.12E-06,-0.000122012
475,3,-0.000239565,8.06E-06,-1.00E-04
475,4,-0.000243742,4.92E-06,-7.97E-05
475,5,-0.000231585,-1.48E-07,-7.06E-05
475,6,-0.000210442,-5.30E-06,-6.31E-05
475,7,-0.000189941,-9.41E-06,-4.57E-05
475,8,-0.000168425,-1.17E-05,-3.01E-05
475,9,-0.000144756,-1.10E-05,-3.22E-05
475,10,-0.000119034,-8.40E-06,-5.54E-05
475,11,-9.31E-05,-6.76E-06,-9.10E-05
475,12,-7.40E-05,-7.26E-06,-0.000126029
475,13,-6.41E-05,-8.24E-06,-0.000153894
475,14,-5.67E-05,-7.86E-06,-0.000175013
475,15,-4.62E-05,-6.31E-06,-0.000187731
475,16,-2.65E-05,-3.91E-06,-0.000188028
475,17,7.53E-06,6.55E-07,-0.000178628
475,18,4.83E-05,7.80E-06,-0.000174194
475,19,7.99E-05,1.48E-05,-0.000182509
476,0,9.80E-05,1.75E-05,-0.00018459
476,1,0.000115758,1.55E-05,-0.000156206
476,2,0.000153221,1.15E-05,-9.83E-05
476,3,0.000218591,6.86E-06,-3.37E-05
476,4,0.000286219,2.19E-06,1.75E-05
476,5,0.000311509,-1.44E-06,5.00E-05
476,6,0.000281125,-5.37E-06,6.80E-05
476,7,0.000223272,-1.10E-05,8.00E-05
476,8,0.000172683,-1.65E-05,9.26E-05
476,9,0.000136717,-2.24E-05,0.000102591
476,10,9.03E-05,-3.36E-05,0.000100051
476,11,2.33E-05,-4.61E-05,7.18E-05
476,12,-4.43E-05,-4.98E-05,1.85E-05
476,13,-0.000111549,-4.69E-05,-3.86E-05
476,14,-0.000185469,-4.50E-05,-8.65E-05
476,15,-0.000250359,-4.24E-05,-0.000124516
476,16,-0.000294297,-3.62E-05,-0.000145568
476,17,-0.000317166,-2.87E-05,-0.000144169
476,18,-0.000316832,-2.41E-05,-0.000129653
476,19,-0.000291773,-2.37E-05,-0.000119584
477,0,-0.00024778,-2.66E-05,-0.000124283
477,1,-0.000196634,-3.06E-05,-0.000142702
477,2,-0.000144777,-3.52E-05,-0.000168117
477,3,-9.02E-05,-3.90E-05,-0.000191112
477,4,-2.93E-05,-3.98E-05,-0.000206435
477,5,3.72E-05,-3.85E-05,-0.000220652
477,6,0.000102058,-3.73E-05,-0.000246584
477,7,0.000158378,-3.55E-05,-0.000290814
477,8,0.000206276,-3.17E-05,-0.000343919
477,9,0.000241745,-2.74E-05,-0.000384439
477,10,0.000246706,-2.58E-05,-0.000396978
477,11,0.000218435,-2.72E-05,-0.000382314
477,12,0.000178016,-2.96E-05,-0.000350023
477,13,0.000133089,-3.21E-05,-0.000308207
477,14,7.57E-05,-3.46E-05,-0.000260996
477,15,1.06E-05,-3.58E-05,-0.000213627
477,16,-6.30E-05,-3.72E-05,-0.000169761
477,17,-0.000178044,-4.23E-05,-0.000123012
477,18,-0.000315393,-4.92E-05,-8.59E-05
477,19,-0.000402237,-5.15E-05,-8.01E-05
478,0,-0.000447646,-4.74E-05,-9.16E-05
478,1,-0.00048465,-3.90E-05,-0.000119911
478,2,-0.000488062,-2.81E-05,-0.000181933
478,3,-0.000456914,-1.69E-05,-0.00024825
478,4,-0.000413844,-6.37E-06,-0.00028401
478,5,-0.000361996,2.37E-06,-0.000283782
478,6,-0.000303878,5.36E-06,-0.000240083
478,7,-0.000243645,1.81E-06,-0.000154643
478,8,-0.00018293,-3.55E-06,-5.09E-05
478,9,-0.000128165,-7.70E-06,5.55E-05
478,10,-8.37E-05,-1.17E-05,0.000161504
478,11,-4.43E-05,-1.75E-05,0.00026102
478,12,-2.70E-06,-2.55E-05,0.000342843
478,13,4.37E-05,-3.42E-05,0.000394364
478,14,9.15E-05,-4.23E-05,0.000405549
478,15,0.000132187,-4.83E-05,0.000381848
478,16,0.000157805,-4.86E-05,0.000343207
478,17,0.000164584,-4.04E-05,0.000299056
478,18,0.000157412,-2.71E-05,0.000246935
478,19,0.000146059,-1.77E-05,0.000193412
479,0,0.000133674,-1.57E-05,0.000155278
479,1,0.000119577,-1.56E-05,0.000141737
479,2,0.000106604,-1.19E-05,0.000144892
479,3,9.64E-05,-6.20E-06,0.000153094
479,4,8.55E-05,-3.67E-06,0.000160223
479,5,7.30E-05,-6.52E-06,0.000159436
479,6,6.28E-05,-1.23E-05,0.000149212
479,7,5.37E-05,-1.52E-05,0.000137488
479,8,4.46E-05,-1.40E-05,0.000120601
479,9,3.77E-05,-1.25E-05,7.65E-05
479,10,2.80E-05,-1.15E-05,-1.10E-05
479,11,8.51E-06,-9.67E-06,-0.000127386
479,12,-1.68E-05,-7.83E-06,-0.000223491
479,13,-3.71E-05,-7.07E-06,-0.00024717
479,14,-5.00E-05,-7.20E-06,-0.000198123
479,15,-6.29E-05,-7.20E-06,-0.000119522
479,16,-7.93E-05,-6.87E-06,-3.43E-05
479,17,-9.26E-05,-8.08E-06,5.36E-05
479,18,-8.69E-05,-1.38E-05,0.000134503
479,19,-4.55E-05,-2.44E-05,0.000208359
480,0,2.65E-05,-3.70E-05,0.000279067
480,1,9.69E-05,-4.65E-05,0.000335525
480,2,0.000132712,-4.76E-05,0.000356665
480,3,0.000123107,-3.91E-05,0.000329725
480,4,8.28E-05,-2.85E-05,0.000263132
480,5,3.60E-05,-2.45E-05,0.000188132
480,6,-4.94E-06,-2.84E-05,0.000134124
480,7,-4.32E-05,-3.44E-05,9.53E-05
480,8,-8.10E-05,-3.59E-05,4.75E-05
480,9,-0.000110778,-3.18E-05,-1.05E-05
480,10,-0.000129891,-2.72E-05,-6.34E-05
480,11,-0.000149046,-2.67E-05,-0.000111261
480,12,-0.00016861,-2.88E-05,-0.000144819
480,13,-0.000173343,-3.01E-05,-0.000144961
480,14,-0.000163825,-3.06E-05,-0.000134725
480,15,-0.000155278,-3.35E-05,-0.000136776
480,16,-0.000155077,-3.89E-05,-0.000138265
480,17,-0.000166695,-4.19E-05,-0.000139067
480,18,-0.000191952,-4.10E-05,-0.00014484
480,19,-0.000221797,-3.89E-05,-0.000147384
481,0,-0.000241289,-3.66E-05,-0.000146919
481,1,-0.000244439,-3.39E-05,-0.000151581
481,2,-0.000228981,-3.12E-05,-0.000160605
481,3,-0.000185461,-2.82E-05,-0.000164764
481,4,-0.000118514,-2.47E-05,-0.000157657
481,5,-5.83E-05,-2.20E-05,-0.000142241
481,6,-3.20E-05,-2.20E-05,-0.000127784
481,7,-3.98E-05,-2.48E-05,-0.000120574
481,8,-6.01E-05,-2.73E-05,-0.000116833
481,9,-7.50E-05,-2.64E-05,-0.00010827
481,10,-8.06E-05,-2.25E-05,-9.85E-05
481,11,-7.96E-05,-1.90E-05,-0.00010634
481,12,-7.92E-05,-1.88E-05,-0.000138045
481,13,-8.67E-05,-2.14E-05,-0.000175034
481,14,-9.91E-05,-2.47E-05,-0.000200211
481,15,-0.000109205,-2.61E-05,-0.000217746
481,16,-0.000114977,-2.36E-05,-0.000240084
481,17,-0.000116455,-1.98E-05,-0.000259472
481,18,-0.000107467,-1.85E-05,-0.000250103
481,19,-7.87E-05,-2.14E-05,-0.00019961
482,0,-3.70E-05,-2.84E-05,-0.000130539
482,1,1.49E-06,-3.65E-05,-8.14E-05
482,2,3.94E-05,-4.27E-05,-6.30E-05
482,3,8.51E-05,-4.68E-05,-6.25E-05
482,4,0.000129319,-4.87E-05,-7.18E-05
482,5,0.000155346,-4.71E-05,-8.05E-05
482,6,0.000154928,-4.25E-05,-7.15E-05
482,7,0.000130538,-3.88E-05,-3.85E-05
482,8,9.23E-05,-3.95E-05,1.82E-06
482,9,4.99E-05,-4.40E-05,2.62E-05
482,10,4.70E-06,-4.83E-05,3.38E-05
482,11,-3.78E-05,-4.90E-05,4.09E-05
482,12,-6.33E-05,-4.72E-05,5.63E-05
482,13,-6.96E-05,-4.59E-05,7.50E-05
482,14,-6.77E-05,-4.61E-05,8.97E-05
482,15,-6.09E-05,-4.60E-05,9.81E-05
482,16,-4.42E-05,-4.31E-05,9.75E-05
482,17,-1.20E-05,-3.80E-05,8.36E-05
482,18,3.82E-05,-3.35E-05,5.65E-05
482,19,8.85E-05,-3.10E-05,2.34E-05
483,0,0.000109087,-2.86E-05,-6.26E-06
483,1,0.000102213,-2.46E-05,-2.93E-05
483,2,9.92E-05,-1.97E-05,-4.88E-05
483,3,0.000115666,-1.57E-05,-6.52E-05
483,4,0.000135025,-1.42E-05,-8.05E-05
483,5,0.000133433,-1.45E-05,-0.000102914
483,6,0.000104296,-1.47E-05,-0.000125421
483,7,5.89E-05,-1.38E-05,-0.000130919
483,8,1.30E-05,-1.33E-05,-0.000125957
483,9,-3.09E-05,-1.29E-05,-0.0001239
483,10,-8.22E-05,-1.18E-05,-0.000122195
483,11,-0.000145743,-1.09E-05,-0.000118799
483,12,-0.000219809,-1.07E-05,-0.000113732
483,13,-0.000293991,-9.90E-06,-0.000105224
483,14,-0.000350588,-8.78E-06,-9.75E-05
483,15,-0.00037757,-8.91E-06,-9.52E-05
483,16,-0.00037345,-1.12E-05,-9.53E-05
483,17,-0.000341614,-1.48E-05,-9.15E-05
483,18,-0.000293636,-1.76E-05,-8.21E-05
483,19,-0.000245112,-1.85E-05,-7.17E-05
484,0,-0.000201688,-1.84E-05,-6.52E-05
484,1,-0.000164414,-1.95E-05,-6.26E-05
484,2,-0.000135657,-2.33E-05,-6.04E-05
484,3,-0.000111827,-2.74E-05,-5.70E-05
484,4,-8.77E-05,-2.87E-05,-5.41E-05
484,5,-6.38E-05,-2.77E-05,-5.23E-05
484,6,-3.83E-05,-2.72E-05,-5.24E-05
484,7,-7.42E-06,-2.75E-05,-5.65E-05
484,8,2.06E-05,-2.77E-05,-6.57E-05
484,9,3.54E-05,-2.75E-05,-8.13E-05
484,10,3.94E-05,-2.66E-05,-0.000101999
484,11,3.79E-05,-2.66E-05,-0.000116775
484,12,3.54E-05,-2.92E-05,-0.000111358
484,13,4.07E-05,-3.21E-05,-8.50E-05
484,14,5.89E-05,-3.22E-05,-5.10E-05
484,15,7.85E-05,-3.12E-05,-1.97E-05
484,16,8.14E-05,-3.27E-05,1.28E-05
484,17,6.48E-05,-3.60E-05,4.86E-05
484,18,4.20E-05,-3.86E-05,7.57E-05
484,19,2.27E-05,-3.96E-05,8.51E-05
485,0,7.65E-06,-3.98E-05,7.57E-05
485,1,-5.70E-06,-4.08E-05,4.48E-05
485,2,-2.12E-05,-4.24E-05,-2.35E-06
485,3,-4.15E-05,-4.24E-05,-4.47E-05
485,4,-6.71E-05,-3.85E-05,-6.25E-05
485,5,-9.45E-05,-3.22E-05,-5.78E-05
485,6,-0.00011547,-2.68E-05,-4.69E-05
485,7,-0.000124103,-2.28E-05,-3.61E-05
485,8,-0.000120205,-1.96E-05,-2.29E-05
485,9,-0.000105077,-1.84E-05,-8.54E-06
485,10,-8.03E-05,-1.88E-05,4.95E-06
485,11,-4.92E-05,-1.82E-05,1.73E-05
485,12,-1.36E-05,-1.74E-05,2.88E-05
485,13,2.58E-05,-1.69E-05,3.44E-05
485,14,6.43E-05,-1.54E-05,1.90E-05
485,15,9.44E-05,-1.38E-05,-2.98E-05
485,16,0.000108725,-1.34E-05,-0.00010266
